accelerometer x sensor 1,accelerometer y sensor 1,accelerometer z sensor 1,gyroscope x sensor 1,gyroscope y sensor 1,gyroscope z sensor 1,accelerometer x sensor 2,accelerometer y sensor 2,accelerometer z sensor 2,gyroscope x sensor 2,gyroscope y sensor 2,gyroscope z sensor 2,accelerometer x sensor 3,accelerometer y sensor 3,accelerometer z sensor 3,gyroscope x sensor 3,gyroscope y sensor 3,gyroscope z sensor 3,accelerometer x sensor 4,accelerometer y sensor 4,accelerometer z sensor 4,gyroscope x sensor 4,gyroscope y sensor 4,gyroscope z sensor 4
-0.6396484375,0.359375,0.6494140625,-26.40243911743164,-7.865853786468506,-0.3048780560493469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.638671875,0.38330078125,0.67529296875,-23.59756088256836,-9.329268455505371,0.9146341681480408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6376953125,0.39208984375,0.6865234375,-17.2560977935791,-9.756097793579102,3.7195122241973877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.638671875,0.38134765625,0.69091796875,-11.707317352294922,-9.87804889678955,5.365853786468506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.638671875,0.37109375,0.70849609375,-8.170731544494629,-8.841464042663574,5.487804889678955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.63720703125,0.3740234375,0.72412109375,-4.756097793579102,-7.012195110321045,5.670732021331787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.634765625,0.3740234375,0.72705078125,-0.12195122241973877,-4.512195110321045,6.097560882568359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.63232421875,0.37158203125,0.7236328125,3.2317073345184326,-2.6219513416290283,6.097560882568359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.623046875,0.35498046875,0.7255859375,5.304878234863281,-1.2195122241973877,6.95121955871582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.62353515625,0.32666015625,0.70654296875,5.304878234863281,-0.9146341681480408,7.987804889678955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.61962890625,0.29345703125,0.68798828125,1.7682926654815674,-1.4634146690368652,8.963415145874023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.62890625,0.28857421875,0.68017578125,-3.5975611209869385,-2.012195110321045,8.59756088256836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.63330078125,0.29931640625,0.69580078125,-8.231707572937012,-1.7073171138763428,6.158536911010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6572265625,0.3251953125,0.6787109375,-9.817073822021484,-1.0365853309631348,5.121951103210449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.65283203125,0.32958984375,0.68994140625,-11.585366249084473,0.24390244483947754,4.146341323852539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.646484375,0.3291015625,0.6826171875,-13.109756469726562,0.7317073345184326,3.658536672592163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6396484375,0.33544921875,0.67822265625,-12.682927131652832,1.2804877758026123,4.5731706619262695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.63916015625,0.3388671875,0.6640625,-10.914634704589844,1.097561001777649,7.134146690368652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.64501953125,0.35205078125,0.66015625,-10.0,1.3414634466171265,7.439024448394775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.65087890625,0.36474609375,0.63427734375,-9.634146690368652,1.402438998222351,6.219512462615967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.640625,0.37060546875,0.62646484375,-7.9268293380737305,0.3658536672592163,5.853658676147461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6396484375,0.37890625,0.599609375,-4.146341323852539,-1.585365891456604,7.256097793579102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.63427734375,0.3662109375,0.603515625,0.3658536672592163,-4.756097793579102,8.719511985778809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.640625,0.34423828125,0.62060546875,2.6219513416290283,-6.280488014221191,8.719511985778809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.630859375,0.3193359375,0.6552734375,3.1097562313079834,-7.134146690368652,7.682927131652832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.63330078125,0.3037109375,0.70361328125,1.2195122241973877,-6.402439117431641,4.939024448394775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.640625,0.298828125,0.73876953125,-1.1585365533828735,-4.390244007110596,2.804877996444702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6240234375,0.29150390625,0.74853515625,-3.9024391174316406,-1.7073171138763428,0.9756097793579102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.62158203125,0.28369140625,0.7451171875,-5.97560977935791,0.24390244483947754,1.585365891456604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.62255859375,0.271484375,0.73486328125,-7.9268293380737305,2.1341464519500732,3.7804877758026123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6328125,0.26513671875,0.720703125,-11.219511985778809,3.9024391174316406,3.7804877758026123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.626953125,0.259765625,0.69189453125,-15.914634704589844,5.4268293380737305,1.6463414430618286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6201171875,0.28466796875,0.6591796875,-18.841463088989258,4.512195110321045,1.2804877758026123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6123046875,0.3076171875,0.64501953125,-18.90243911743164,2.804877996444702,3.7804877758026123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6279296875,0.3212890625,0.6337890625,-18.170732498168945,0.9756097793579102,5.97560977935791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.63232421875,0.33984375,0.64501953125,-16.95121955871582,-0.5487805008888245,7.134146690368652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.63671875,0.36328125,0.66064453125,-15.12195110321045,-1.6463414430618286,7.195122241973877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.63818359375,0.38134765625,0.69970703125,-11.036585807800293,-1.0365853309631348,5.97560977935791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.630859375,0.37060546875,0.71337890625,-5.0,0.24390244483947754,4.817073345184326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.630859375,0.3642578125,0.708984375,0.6097561120986938,1.9512195587158203,5.304878234863281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6298828125,0.3388671875,0.70849609375,2.865853786468506,4.02439022064209,5.4268293380737305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.63037109375,0.32275390625,0.71923828125,2.865853786468506,6.52439022064209,4.756097793579102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.623046875,0.30615234375,0.7265625,2.7439024448394775,9.146341323852539,4.02439022064209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.61181640625,0.296875,0.7216796875,3.5975611209869385,12.012195587158203,4.634146213531494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.60791015625,0.2763671875,0.69189453125,3.4146342277526855,13.780488014221191,5.060975551605225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.60107421875,0.27587890625,0.6513671875,2.7439024448394775,13.47560977935791,5.853658676147461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.60302734375,0.29541015625,0.634765625,1.5243902206420898,11.463415145874023,8.109756469726562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.61767578125,0.30908203125,0.62890625,0.5487805008888245,8.59756088256836,10.670731544494629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.64794921875,0.29541015625,0.6044921875,-1.402438998222351,4.939024448394775,13.353658676147461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.66650390625,0.27880859375,0.55810546875,-7.0731706619262695,0.8536585569381714,14.512195587158203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.66943359375,0.29296875,0.55908203125,-13.59756088256836,-2.378048896789551,16.463415145874023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6611328125,0.31689453125,0.57958984375,-15.853658676147461,-6.036585330963135,18.963415145874023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.66552734375,0.34130859375,0.61376953125,-13.963415145874023,-6.707317352294922,18.841463088989258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6591796875,0.35009765625,0.62841796875,-9.207317352294922,-6.219512462615967,17.865854263305664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.638671875,0.341796875,0.6533203125,-3.47560977935791,-4.878048896789551,16.890243530273438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.63623046875,0.32421875,0.67236328125,0.24390244483947754,-3.0487804412841797,16.524391174316406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6240234375,0.30517578125,0.681640625,2.804877996444702,-0.3048780560493469,16.280488967895508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.62158203125,0.2900390625,0.70068359375,5.304878234863281,2.0731706619262695,16.463415145874023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.61279296875,0.26953125,0.68017578125,5.97560977935791,3.353658676147461,17.68292808532715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.60205078125,0.2490234375,0.64306640625,5.609755992889404,3.658536672592163,20.060976028442383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.59765625,0.2275390625,0.61865234375,3.9634146690368652,3.1097562313079834,21.768293380737305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.61181640625,0.228515625,0.6455078125,0.9146341681480408,2.2560975551605225,23.170732498168945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.61572265625,0.2265625,0.6455078125,-3.2926828861236572,2.317073106765747,22.80487823486328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.60595703125,0.22607421875,0.62744140625,-6.463414669036865,2.4390244483947754,19.573171615600586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5966796875,0.244140625,0.626953125,-6.95121955871582,2.9268293380737305,16.341463088989258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.61279296875,0.25146484375,0.63232421875,-3.47560977935791,3.4146342277526855,15.182927131652832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6396484375,0.25,0.6015625,-0.9756097793579102,3.7195122241973877,13.780488014221191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.646484375,0.22412109375,0.57666015625,-2.2560975551605225,4.0853657722473145,13.292683601379395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.642578125,0.21240234375,0.56787109375,-2.2560975551605225,5.121951103210449,12.987805366516113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.62646484375,0.22607421875,0.54736328125,1.3414634466171265,5.0,14.329268455505371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.615234375,0.23681640625,0.52734375,6.7682929039001465,4.146341323852539,17.13414764404297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.62060546875,0.24072265625,0.5068359375,14.02439022064209,2.317073106765747,21.280488967895508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.61767578125,0.232421875,0.51904296875,20.487804412841797,0.9146341681480408,24.69512176513672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.60888671875,0.23095703125,0.53125,28.963415145874023,-0.7317073345184326,29.878049850463867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.59130859375,0.1884765625,0.53271484375,36.89024353027344,-3.841463565826416,36.64634323120117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.59912109375,0.1416015625,0.53515625,39.69512176513672,-6.463414669036865,42.560977935791016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5947265625,0.12060546875,0.54833984375,37.13414764404297,-7.621951580047607,44.14634323120117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
